imdbRating,rottenTomatoesRating,metacriticRating,boxoffice,production,ReleaseDate,YearReleased,MonthReleased,viewCount,commentCount,likeCount,dislikeCount,Production.Budget,Domestic.Total.Gross,polarity,subjectivity,polarity_confidence,subjectivity_confidence,actorAR,directorAR,languageAR,countryAR,genreAR,ratingAR,productionAR,distributionAR,Domestic.Total.Gross_ln,Domestic.Total.Gross_sqrt,dislikeCount_rc,like_ratio
5.5,69,58,33886034,New Line Cinema,18-Aug-06,2006,8,390305,165,219,42,33000000,34020814,neutral,subjective,0.581226766,1,-5314044,-2551016,9159624,26515417,16722852,8133748,11056127,6926138,17.34248307,5832.736408,42,5.214285714
8.2,80,72,148055047,Warner Bros. Pictures/Village Roadshow,12-Dec-08,2008,12,79706,16,118,8,33000000,148095302,neutral,subjective,0.507156014,1,460381208,16535902,124254926,17808743,5919330,8133748,63472980,12943408,18.81336656,12169.44132,8,14.75
6.8,28,28,10261085,Overture Films,25-Sep-09,2009,9,505267,NA,NA,NA,33000000,10330853,negative,subjective,0.985626936,1,1498342,-17703648,1826870,20245175,36483643,8133748,1408577,570493,16.15064541,3214.164433,NA,NA
6,35,51,46007113,20th Century Fox,8-Jul-16,2016,7,1540353,257,3725,270,33000000,46009673,positive,subjective,0.534632742,1,68063191,13009673,16142508,9575722,31184836,8133748,12579404,13031627,17.64436221,6783.043049,270,13.7962963
6.2,34,45,34449582,Lionsgate and CBS Films,15-Sep-17,2017,9,174397,23,247,16,33000000,36249674,negative,subjective,0.861236691,1,12998696,3249674,44002999,9575722,15993987,8133748,3249674,10358090,17.40594095,6020.770217,16,15.4375
6,50,51,10955425,Universal Pictures,14-Mar-08,2008,3,21045,1,25,1,33000000,11008770,negative,subjective,0.885587573,1,-87964920,-1483387,9159624,28938339,23097236,8133748,20852222,-8021131,16.21420279,3317.946654,1,25
6.3,34,41,54132596,Warner Bros. Pictures,23-Mar-07,2007,3,2491,0,3,0,34000000,54149098,negative,subjective,0.820216775,1,71187396,667818,9159624,20979198,16178283,12706625,18199373,12943408,17.80725187,7358.607069,1,3
7.1,29,33,NA,20th Century Fox,10-Apr-15,2015,4,14271811,1947,38714,1267,34000000,37446117,positive,objective,0.682139933,1,-325201,1343068,9159624,9575722,16688793,9899276,12579404,13031627,17.43841358,6119.323247,1267,30.55564325
7.7,93,86,107770367,Sony Pictures,28-Jun-17,2017,6,880842,407,6256,233,34000000,107825862,neutral,subjective,0.433889538,1,200961582,22675068,38433374,12012154,21636297,8133748,21745046,28670269,18.49602809,10383.92325,233,26.84978541
7.4,84,77,16788494,Annapurna Pictures,28-Jul-17,2017,7,3284637,3623,15776,2584,34000000,16790139,neutral,subjective,0.756639361,1,-68839444,13509555,9159624,9575722,19212834,8133748,-17209861,-17209861,16.63630231,4097.577211,2584,6.105263158
5.8,NA,65,NA,NA,22-Jul-05,2005,7,262414,NA,NA,NA,35000000,32868349,neutral,objective,0.754521787,1,-1005751,-1214892,15035100,9575722,23518476,9899276,2061285,20132369,17.30802072,5733.092446,NA,NA
7.3,68,68,18324242,Warner Bros. Pictures,14-Oct-05,2005,10,561262,163,647,42,35000000,18337722,neutral,subjective,0.781104207,1,-20294197,-9545309,9159624,9575722,5919330,8133748,18199373,12943408,16.72447081,4282.256648,42,15.4047619
6.2,73,62,63939454,Buena Vista Pictures,29-Jul-05,2005,7,1457067,451,1566,121,35000000,63946815,positive,subjective,0.737522542,1,56889653,28946815,22281727,9575722,38789834,12706625,28777378,24118945,17.97356228,7996.675247,121,12.94214876
6.2,22,50,22862049,Universal Pictures,7-Oct-05,2005,10,263857,20,390,25,35000000,22991379,positive,subjective,0.885181904,1,-25630597,7681244,9159624,9575722,29071388,8133748,20852222,24540500,16.95062988,4794.932638,25,15.6
5.7,40,52,8.02E+07,Paramount Pictures,16-Jun-06,2006,6,80455,6,52,6,35000000,80197993,neutral,objective,0.473603338,1,134466376,4082404,15035100,17808743,41892937,12706625,22280237,20132369,18.20000905,8955.333215,6,8.666666667
5.9,25,44,17787157,MGM,29-Sep-06,2006,9,509227,87,469,39,35000000,17807569,positive,subjective,0.833927512,1,-59638006,72721531,9159624,9575722,11237616,9899276,2878820,4520611,16.69513415,4219.901539,39,12.02564103
7.3,52,51,10046093,Warner Bros. Pictures,22-Nov-06,2006,11,127576,31,234,3,35000000,10144010,positive,subjective,0.776617765,1,-30124812,29778977,1974120,18282396,13022579,9899276,18199373,12943408,16.13239394,3184.966248,3,78
6.2,27,47,14971658,MGM,9-Nov-07,2007,11,468957,27,465,60,35000000,15002854,neutral,objective,0.621420205,0.999999954,-39525431,-16729471,9159624,9575722,14179313,8133748,2878820,-19997146,16.52375101,3873.351778,60,7.75
6.8,74,63,18317151,Sony Pictures/Columbia,21-Dec-07,2007,12,1488013,597,1990,172,35000000,18317151,positive,subjective,0.469382465,1,-46229421,20717826,9159624,9575722,25328818,8133748,19319035,20441134,16.72334839,4279.854086,172,11.56976744
5.4,16,31,40632110,20th Century Fox,17-Oct-08,2008,10,230871,96,533,43,35000000,40689393,negative,subjective,0.726979852,1,59399068,5689393,21219696,18282396,13464425,9899276,12579404,13031627,17.521478,6378.823794,43,12.39534884
6.7,43,50,2.68E+07,Sony Pictures/Columbia,29-Feb-08,2008,2,535149,263,624,28,35000000,26814957,positive,objective,0.927972198,0.999999309,5168185,-15364704,9159624,12012154,12254326,9899276,19319035,20441134,17.10447039,5178.316039,28,22.28571429
6,27,30,7948159,Lionsgate,5-Dec-08,2008,12,3057743,1310,3400,1206,35000000,8050977,positive,subjective,0.359516084,1,-77588737,-26949023,9159624,26515417,16722852,8133748,8496685,10358090,15.90130401,2837.42436,1206,2.819237148
7.3,68,69,22877808,Paramount Vantage,26-Dec-08,2008,12,761182,498,847,39,35000000,22911480,neutral,subjective,0.49407658,1,-40353253,-9818287,9159624,12012154,16688793,8133748,-1097270,-3611204,16.94714865,4786.593778,39,21.71794872
6.2,16,32,28687835,Sony/Screen Gems,25-Jan-08,2008,1,495850,193,591,42,35000000,28687835,negative,subjective,0.498241484,1,53975627,-6312165,9159624,9575722,26386918,8133748,17168865,20762074,17.17198372,5356.102594,42,14.07142857
6.1,27,36,80199843,20th Century Fox,9-May-08,2008,5,202077,14,296,13,35000000,80277646,neutral,subjective,0.417206436,1,66667967,45277646,54437270,9575722,22007079,9899276,12579404,13031627,18.20100176,8959.77935,13,22.76923077
7.7,79,73,277313371,Warner Bros. Pictures,5-Jun-09,2009,6,601647,NA,425,32,35000000,277322503,neutral,subjective,0.696307063,1,399959021,72721531,9159624,17808743,11237616,8133748,18199373,12943408,19.44069166,16653.00282,32,13.28125
5.4,5,19,49474048,Walt Disney Pictures,25-Nov-09,2009,11,2002212,510,2392,280,35000000,49492060,positive,subjective,0.480419457,1,12304040,14492060,16312415,9575722,29612077,12706625,24295569,24118945,17.71732281,7035.059346,280,8.542857143
6.6,29,44,45802315,Sony Pictures/Screen Gems,23-Jan-09,2009,1,80865,0,64,5,35000000,45802315,neutral,subjective,0.626883447,1,39448336,10802315,9159624,25900825,13918947,8133748,22187903,20762074,17.63984519,6767.74076,5,12.8
5.5,7,28,1.03E+07,Warner Bros. Pictures,11-Sep-09,2009,9,88270,8,101,11,35000000,10275638,neutral,subjective,0.659081936,1,-31193335,-19948567,15344220,-1624421,20638509,8133748,18199373,12943408,16.14528641,3205.563601,11,9.181818182
3.8,NA,23,NA,Artist View Entertainment,30-Apr-10,2010,4,91056,57,259,54,35000000,17630465,neutral,subjective,0.908742547,1,-45660964,1620445,9159624,28637514,29612077,12706625,-17369535,15758336,16.68513893,4198.864728,54,4.796296296
6.1,75,52,28995450,Universal Studios,20-Aug-10,2010,8,97347,12,58,7,35000000,29011215,neutral,subjective,0.61506027,1,-23955140,-5988785,9159624,16829699,29230478,12706625,27013117,24540500,17.18319304,5386.205993,7,8.285714286
7.2,63,61,59699513,Walt Disney Pictures,8-Oct-10,2010,10,1652859,322,2392,100,35000000,59713955,negative,subjective,0.715116501,0.999373231,32140450,24713955,9159624,9575722,29305434,12706625,24295569,24118945,17.9050763,7727.480508,100,23.92
5.1,4,25,2.76E+07,Lionsgate Films,23-Sep-11,2011,9,6215404,1785,8791,774,35000000,28087155,neutral,subjective,0.735097587,1,-21162902,11290768,9159624,9575722,29087401,9899276,17163082,10358090,17.15082291,5299.731597,774,11.35788114
6.6,69,63,55802754,Sony/Screen Gems,22-Jul-11,2011,7,1683058,46,NA,NA,35000000,55802754,neutral,subjective,0.598462343,1,71421988,35602109,9159624,9575722,22007079,8133748,17168865,20762074,17.83733378,7470.124095,NA,NA
6.9,69,57,1.17E+08,Warner Bros. Pictures,8-Jul-11,2011,7,1268139,236,2252,85,35000000,117538559,negative,subjective,0.513944447,1,156312623,39869914,9159624,9575722,13659922,8133748,18199373,34076409,18.582277,10841.52014,85,26.49411765
6.6,43,59,37304451,Warner Bros. Pictures,9-Nov-11,2011,11,1065613,716,1397,73,35000000,37306030,neutral,subjective,0.712351024,1,7833163,16535902,9159624,9575722,13353279,8133748,18199373,12943408,17.43466553,6107.86624,73,19.1369863
5.9,15,36,3.90E+07,Warner Bros.,6-May-11,2011,5,1457280,230,3911,101,35000000,39046489,neutral,subjective,0.529861629,1,53160015,4046489,9159624,9575722,27926409,9899276,-2697372,12943408,17.48026352,6248.718989,101,38.72277228
6.5,74,66,20275446,Columbia Pictures,24-Aug-12,2012,8,4188888,2506,10313,692,35000000,20275446,neutral,subjective,0.569810808,1,-44035242,-14724554,20207108,9575722,18416293,9899276,12442899,20441134,16.82492116,4502.826446,692,14.90317919
6.2,51,59,6.52E+07,Universal Studios,21-Dec-12,2012,12,781471,0,NA,NA,35000000,67544505,neutral,objective,0.573566377,1,144632718,75508707,9159624,9575722,22007079,8133748,27013117,24540500,18.02829727,8218.546404,NA,NA
6.2,28,49,1.96E+07,20th Century Fox,18-Jan-13,2013,1,1483255,67,572,39,35000000,19701164,neutral,subjective,0.785081446,1,14062867,-14205410,15035100,9575722,19212834,8133748,12579404,13031627,16.79618828,4438.599329,39,14.66666667
6.2,40,42,17609982,FilmDistrict,25-Jan-13,2013,1,825226,427,1490,86,35000000,17616641,negative,subjective,0.963162601,1,-33612276,-21122737,9159624,9575722,18314558,8133748,-9725060,-14158085,16.68435452,4197.218245,86,17.3255814
7.5,79,65,53260198,Walt Disney Pictures,13-Dec-13,2013,12,1013584,315,2233,84,35000000,83301580,neutral,subjective,0.441370577,1,94556286,91015702,9159624,26516703,22168589,9899276,24295569,24118945,18.23797807,9126.969924,84,26.58333333
6.9,81,59,6.50E+07,Lionsgate Films,1-Feb-13,2013,2,2915841,3281,16911,542,35000000,66380662,positive,objective,0.440250039,1,50320075,17616420,9159624,18282396,40274519,9899276,17163082,11630608,18.01091634,8147.432847,542,31.20110701
5.4,10,32,NA,20th Century Fox,6-Mar-15,2015,3,3180132,234,3177,269,35000000,10219501,neutral,objective,0.659118474,1,31317582,-24780499,9159624,9575722,11237616,8133748,12579404,13031627,16.13980832,3196.795427,269,11.81040892
6.2,86,75,NA,Universal Pictures,17-Jul-15,2015,7,12366575,736,3682,786,35000000,110212700,negative,subjective,0.556379735,1,265170539,75508707,9159624,25379903,27926409,8133748,20852222,24540500,18.51792269,10498.22366,786,4.684478372
6.6,67,57,18356529,Paramount Pictures,4-Mar-16,2016,3,5577159,2496,14183,2734,35000000,23083334,neutral,subjective,0.589063585,1,-6840885,-23833332,28962041,9575722,22168589,8133748,22280237,20132369,16.95462144,4804.511838,2734,5.187637162
5.8,20,23,30348260,Lakeshore Entertainment,6-Jan-17,2017,1,5298904,1488,10795,628,35000000,30353973,neutral,subjective,0.442805052,1,-18790977,-4646027,4513597,9575722,13918947,8133748,-7050964,20762074,17.22843797,5509.443983,628,17.18949045
6.4,41,48,29669726,20th Century Fox,6-Oct-17,2017,10,23838,10,80,33,35000000,30348555,neutral,subjective,0.701754332,1,-12129493,-4651445,9159624,9575722,20219876,9899276,12579404,13031627,17.22825946,5508.95226,33,2.424242424
5.9,42,49,67962333,Sony Pictures,25-Mar-05,2005,3,84744,6,NA,NA,35000000,68915888,neutral,subjective,0.475716084,1,91802872,33915888,9159624,9575722,22007079,9899276,21745046,20441134,18.0483973,8301.559372,NA,NA
5.3,7,25,4.38E+07,Warner Bros. Pictures,3-Jul-07,2007,7,175647,9,315,13,35000000,43799818,positive,subjective,0.892280757,1,26431117,8799818,9159624,24080271,22007079,9899276,18199373,12943408,17.59514022,6618.143093,13,24.23076923
6.2,14,35,30575158,Buena Vista Pictures,15-Aug-08,2008,8,6827904,2693,11352,2064,35000000,30691439,neutral,subjective,0.96069169,1,-4068369,-4308561,9159624,32208003,31360854,8133748,28777378,13031627,17.23949431,5539.985469,2064,5.5
4.5,17,33,25815447,The Weinstein Company,28-Mar-08,2008,3,31187,4,24,0,35000000,25881068,positive,objective,0.62614882,0.999999998,-27257780,-9118932,9159624,9575722,16360405,9899276,4896905,4520611,17.06902229,5087.343904,1,24
5.4,46,51,73023275,Dreamworks Pictures,16-Jan-09,2009,1,30780,4,73,5,35000000,73034460,positive,subjective,0.491602689,1,44626352,38034460,9159624,17808743,29612077,12706625,9005072,21139428,18.10644194,8546.020126,5,14.6
7.1,60,55,23268108,Sony Pictures,25-Dec-15,2015,12,17737076,3674,21870,1865,35000000,42606,positive,subjective,0.935210884,1,-48921958,-22151871,9159624,26516703,23211833,9899276,21745046,-5552633,10.65975037,206.4122089,1865,11.72654155
6.1,73,58,NA,Roadside Attractions,22-Apr-16,2016,4,163668,2,19,15,35000000,4212494,negative,objective,0.459566861,1,-71088632,-30787506,22103753,27222781,27926409,8133748,-6218107,-5768780,15.25356543,2052.436114,15,1.266666667
5.7,62,58,NA,Universal Pictures,20-May-16,2016,5,17780837,8129,104632,5118,35000000,55455765,neutral,subjective,0.613155007,1,77813784,24867567,9159624,9575722,11237616,8133748,20852222,24540500,17.83109623,7446.862762,5118,20.44392341
6.5,75,60,32815761,20th Century Fox,7-Oct-05,2005,10,1348972,71,742,67,35000000,32880591,neutral,objective,0.455519676,1,5819583,-2119409,9159624,20245175,27926409,9899276,12579404,13031627,17.3083931,5734.160008,67,11.07462687
8,91,90,947190,Focus Features,25-Dec-17,2017,12,9366349,2196,23703,3357,35000000,20721535,neutral,objective,0.565264761,1,-30514495,-8016925,9159624,9575722,16688793,8133748,3463844,-395282,16.84668406,4552.091278,3357,7.060768543
6.4,63,63,48925682,MGM,26-Mar-10,2010,3,27475,0,23,4,36000000,50287556,negative,subjective,0.717627943,1,23859466,6301103,15344220,9575722,18340865,8133748,2878820,2869539,17.73326821,7091.371941,4,5.75
5.9,34,45,45045037,Warner Bros. Pictures,25-Feb-11,2011,2,1706753,228,1728,133,36000000,45060734,negative,subjective,0.451009512,1,35561152,20445949,9159624,9575722,22007079,8133748,18199373,34076409,17.62352178,6712.729251,133,12.9924812
6.4,66,58,NA,Warner Bros. Pictures,12-Sep-14,2014,9,1965093,610,3613,228,36000000,42024533,neutral,subjective,0.628314555,1,24490990,6024533,9159624,9575722,24293791,12706625,18199373,12943408,17.55376412,6482.633184,228,15.84649123
7.1,NA,57,NA,NA,22-Jan-16,2016,1,93906,6,148,10,36000000,2679437,neutral,objective,0.603532672,1,-133282252,-33320563,22281727,18678412,16053762,9899276,2061285,-33320563,14.80111726,1636.898592,10,14.8
7,79,63,60338891,Focus Features,12-Sep-08,2008,9,34297,19,35,1,37000000,60355347,negative,subjective,0.499512613,1,47839031,72948048,9159624,16829699,19579252,8133748,3463844,-395282,17.9157601,7768.870381,1,35
4.5,34,36,29942542,20th Century Fox,18-Jul-08,2008,7,42011,4,15,1,37000000,30105968,neutral,objective,0.495924592,1,-32983908,-6894032,9159624,9575722,22293110,18385330,12579404,13031627,17.22023398,5486.890558,1,15
5.2,49,56,191449475,Summit Entertainment,21-Nov-08,2008,11,10735445,6516,21753,1391,37000000,192769854,negative,subjective,0.840103805,1,403131193,45901844,9159624,9575722,16307194,9899276,11176802,15758336,19.07700757,13884.15838,1391,15.63838965
6,21,38,33037754,Warner Bros. Pictures/New Line Cinema,28-Jan-11,2011,1,2997532,1461,3002,243,37000000,33047633,neutral,subjective,0.869220078,1,-33624496,19019112,29457538,10972493,37280184,9899276,-3952367,34076409,17.3134605,5748.707072,243,12.35390947
5.4,19,40,15669178,Sony Pictures,29-May-15,2015,5,9719845,2333,21498,1521,37000000,21067116,positive,subjective,0.600390851,1,126932077,-2819302,23964009,9575722,27926409,9899276,21745046,20441134,16.8632239,4589.892809,1521,14.13412229
7.1,86,86,1.58E+07,The Weinstein Company,14-Sep-12,2012,9,4643674,3272,7576,433,37500000,16377274,neutral,subjective,0.591723025,1,-46850471,-8016925,9159624,9575722,5919330,8133748,4896905,4433571,16.6114052,4046.884481,433,17.4965358
5.8,26,34,55179308,Warner Bros. Pictures,1-May-09,2009,5,1070006,159,1334,62,37500000,55250026,neutral,subjective,0.762408018,1,56645357,-4713288,9159624,9575722,21625480,9899276,18199373,34076409,17.82737937,7433.036123,62,21.51612903
5,NA,31,NA,NA,25-Feb-05,2005,2,42805,9,152,13,38000000,19297522,negative,subjective,0.52433461,1,-74809912,278672,9159624,17808743,29505056,9899276,2061285,7700671,16.77548725,4392.89449,13,11.69230769
6.5,13,28,88915214,Sony Pictures/Columbia,24-Jul-09,2009,7,3573957,383,5721,235,38000000,88915214,neutral,subjective,0.750063896,1,140845383,45423257,9159624,9575722,22007079,8133748,19319035,20441134,18.30319382,9429.486412,235,24.34468085
6.6,28,39,53358964,Warner Bros. Pictures,8-Oct-10,2010,10,40746,2,52,2,38000000,53374681,neutral,subjective,0.70816505,1,70463887,15374681,9159624,9575722,27926409,9899276,18199373,12943408,17.79284705,7305.797766,2,26
7.6,95,80,171031347,Paramount Pictures,22-Dec-10,2010,12,35013,2,11,0,38000000,171243005,neutral,subjective,0.841751099,1,182919354,72948048,9159624,9575722,28920463,9899276,22280237,20132369,18.95859419,13085.98506,1,11
6.9,60,52,58700247,20th Century Fox,22-Apr-11,2011,4,194395,71,252,18,38000000,58709717,neutral,subjective,0.689287126,1,14364126,20709717,14328792,9575722,16688793,9899276,12579404,13031627,17.88811581,7662.226635,18,14
6.4,57,49,35512027,Universal Classics,6-Sep-13,2013,9,8262443,4222,17496,1221,38000000,42025135,negative,subjective,0.536691487,1,48286820,2770297,9159624,9575722,23097236,8133748,4025135,24540500,17.55377845,6482.679616,1221,14.32923833
5.2,15,33,NA,Sony Pictures,22-Jan-16,2016,1,31138,19,193,26,38000000,34916787,negative,subjective,0.70016402,1,6925179,-3083213,9159624,9575722,21403795,9899276,21745046,20441134,17.36847827,5909.042816,26,7.423076923
6.1,47,51,NA,Warner Bros. Pictures,12-Feb-16,2016,2,7167295,1303,37339,1557,38000000,46843513,neutral,subjective,0.539197147,1,144010390,8843513,9159624,9575722,22007079,8133748,18199373,34076409,17.66232309,6844.232097,1557,23.98137444
6.2,86,69,73895861,20th Century Fox,2-Jun-17,2017,6,11870832,19835,183423,9208,38000000,73921000,positive,subjective,0.453267843,1,132634184,35921000,9159624,39844944,18238142,12706625,12579404,13031627,18.11850751,8597.732259,9208,19.9199609
7.7,87,72,18255680,Columbia Pictures,20-Oct-17,2017,10,2010448,391,3532,152,38000000,150000,neutral,objective,0.454690903,0.999999968,19973776,-37850000,9159624,9575722,10930973,9899276,12442899,-18918890,11.91839057,387.2983346,152,23.23684211
6.7,67,49,1.28E+07,New Line Cinema,7-Sep-07,2007,9,2782461,956,2840,225,39000000,12807139,negative,subjective,0.887170732,1,-74766194,-26192861,13769248,9575722,18782711,8133748,11056127,6926138,16.36551331,3578.706331,225,12.62222222
5.6,4,26,42640890,Universal Pictures,2-Feb-07,2007,2,793971,0,666,42,39000000,42674040,positive,subjective,0.84142226,1,27960435,3674040,11694629,9575722,22007079,9899276,20852222,24540500,17.56910133,6532.537026,42,15.85714286
7.3,73,65,402903,Entertainment Studios Motion Pictures,22-Dec-17,2017,12,4919458,43,4614,44,39000000,29608024,neutral,objective,0.622875273,0.998861232,-37567904,5494714,-232352,9575722,28920463,8133748,14707608,14707608,17.20355596,5441.325574,44,104.8636364
5.2,16,45,30885034,Paramount Pictures,9-Nov-05,2005,11,406850,96,396,18,40000000,30985352,neutral,subjective,0.636914372,1,-55543680,-18856154,15035100,18282396,13353279,8133748,22280237,20132369,17.24902513,5566.448778,18,22
7,46,53,29077547,Sony Pictures,23-Nov-05,2005,11,202438,NA,NA,NA,40000000,29077547,neutral,subjective,0.617695332,1,-26985109,-10922453,9159624,9575722,26266795,9899276,21745046,4649015,17.18547685,5392.360058,NA,NA
8,77,74,NA,Dimension Films,1-Apr-05,2005,4,2294413,1177,4180,150,40000000,74103820,positive,objective,0.442682654,1,69271756,75884689,9159624,9575722,13293504,8133748,45088137,7700671,18.12097764,8608.357567,150,27.86666667
7,76,64,209218368,New Line Cinema,15-Jul-05,2005,7,1250958,90,1268,80,40000000,209255921,neutral,subjective,0.815826774,1,136467152,50485594,9159624,9575722,22007079,8133748,11056127,6926138,19.15906856,14465.6808,80,15.85
7.8,65,68,50772724,Buena Vista Pictures,8-Dec-06,2006,12,4101625,930,7114,533,40000000,50866635,negative,subjective,0.550063014,1,43466540,10866635,-7185503,9575722,20219876,8133748,28777378,24118945,17.74471777,7132.084899,533,13.34709193
7.3,72,64,81593527,Buena Vista Pictures,17-Feb-06,2006,2,1055306,470,1873,46,40000000,81612565,neutral,subjective,0.531918526,1,95840429,41612565,9159624,9575722,33471548,12706625,28777378,24118945,18.21749379,9033.96729,46,40.7173913
6.4,54,65,15962471,Sony Pictures,20-Oct-06,2006,10,2103473,1051,2942,165,40000000,15962471,neutral,subjective,0.951727152,1,-64351517,-10201538,28094734,30197448,12254326,9899276,21745046,20441134,16.58575096,3995.306121,165,17.83030303
6.8,35,52,5.23E+07,Warner Bros. Pictures,16-Jun-06,2006,6,1256375,248,2422,73,40000000,52330111,positive,subjective,0.706121504,1,81854508,12330111,9159624,9575722,16307194,12706625,18199373,12943408,17.7730825,7233.955419,73,33.17808219
8.5,75,66,5.31E+07,Buena Vista Pictures,20-Oct-06,2006,10,702393,NA,NA,NA,40000000,53089891,neutral,subjective,0.749243021,1,73842627,13089891,9159624,12012154,26115993,9899276,28777378,24118945,17.78749709,7286.281013,NA,NA
3.7,NA,36,NA,NA,1-Sep-06,2006,9,199145,0,NA,NA,40000000,23649127,neutral,subjective,0.563539803,1,-27899984,306351,9159624,26515417,42232052,9899276,2061285,12943408,16.97883676,4863.036808,NA,NA
4.4,12,27,511920,Freestyle Releasing,12-Dec-08,2008,12,298807,278,204,314,40000000,694782,neutral,subjective,0.634783268,1,-157220872,-78610436,9159624,9575722,22293110,12706625,-13680536,-10093975,13.45135341,833.5358421,314,0.649681529
5.9,14,37,46012734,Sony Pictures/Columbia,2-May-08,2008,5,697091,71,835,27,40000000,46012734,neutral,subjective,0.511989892,1,20571755,6012734,9159624,12012154,22007079,9899276,19319035,20441134,17.64442874,6783.268681,27,30.92592593
6.6,35,40,72266306,Sony Pictures Releasing,22-Feb-08,2008,2,43830,7,38,0,40000000,72266306,neutral,subjective,0.733641744,1,78420446,32266306,15035100,9575722,13464425,9899276,32266306,20441134,18.09586855,8500.959122,1,38
5.8,20,37,14195118,Fox Searchlight Pictures,23-Oct-09,2009,10,1509201,441,1661,129,40000000,14245415,neutral,subjective,0.675864875,1,-43858407,-19433285,9159624,18282396,20108730,12706625,8804638,9722257,16.47194566,3774.309871,129,12.87596899
7.8,93,83,2.10E+07,20th Century Fox,13-Nov-09,2009,11,5507239,2893,12782,738,40000000,21002919,neutral,subjective,0.549576938,1,8598474,5257692,14027331,9575722,22293110,12706625,12579404,13031627,16.86017199,4582.894173,738,17.3197832
6.4,25,34,38105077,Warner Bros. Pictures/Dark Castle Ent.,25-Nov-09,2009,11,3589333,1003,5234,281,40000000,38122883,negative,subjective,0.450169981,1,-7508468,7316959,9159624,17808743,7163496,8133748,-1877117,12943408,17.45632526,6174.373086,281,18.62633452
5.5,13,22,6.67E+07,Sony Pictures,19-Mar-10,2010,3,1130646,48,1344,68,40000000,67061228,neutral,subjective,0.49454391,1,66545822,27061228,16312415,9575722,27129868,9899276,21745046,20441134,18.02111661,8189.092013,68,19.76470588
6.4,72,65,60923325,Universal Pictures,4-Jun-10,2010,6,313276,239,712,71,40000000,60974475,neutral,subjective,0.644076824,1,80256308,24867567,9159624,9575722,34506575,8133748,20852222,24540500,17.92596589,7808.615434,71,10.02816901
6.5,56,57,30982329,Paramount Studios,10-Nov-10,2010,11,5801669,1408,6710,287,40000000,31011732,negative,subjective,0.710689485,1,15458631,-8988268,16312415,9575722,27926409,9899276,-7228379,20132369,17.24987614,5568.817828,287,23.37979094
7.7,96,95,9.64E+07,Columbia Pictures,1-Oct-10,2010,10,10499260,8695,24466,1253,40000000,96962694,neutral,objective,0.737851143,1,146339232,27028932,14027331,9575722,10930973,9899276,12442899,20441134,18.38983686,9846.963694,1253,19.52593775
6.4,29,45,36665854,Sony Pictures,26-Aug-11,2011,8,135298,97,231,47,40000000,36665854,negative,subjective,0.640322804,1,-11527068,44258855,15035100,4817545,13464425,9899276,21745046,28670269,17.41735647,6055.233604,47,4.914893617
5.9,62,50,4.25E+07,Warner Bros.,12-Aug-11,2011,8,890849,873,1505,258,40000000,42587643,positive,subjective,0.726660848,1,1107258,2587643,22281727,32273515,30979256,8133748,-2697372,34076409,17.5670747,6525.920855,258,5.833333333
7.3,83,63,5.79E+07,Lionsgate Films,18-Mar-11,2011,3,2789114,588,2230,127,40000000,58009200,negative,subjective,0.812210441,1,40917519,-7026996,9159624,9575722,19212834,8133748,17163082,10358090,17.87611218,7616.377092,127,17.55905512
6.2,59,52,38176892,The Weinstein Company,15-Apr-11,2011,4,285416,124,345,29,40000000,38180928,neutral,subjective,0.723684847,1,-7276288,278672,9159624,9575722,31360854,8133748,4896905,1796841,17.45784668,6179.071775,29,11.89655172
5.4,9,28,2.48E+07,Relativity Media,7-Jan-11,2011,1,75186,26,128,7,40000000,24827228,neutral,subjective,0.535850942,1,-74128689,-19948567,23227027,9575722,13918947,9899276,4646547,7784057,17.02745151,4982.692846,7,18.28571429
7.4,91,95,95720716,Columbia Pictures,19-Dec-12,2012,12,2652236,2821,4085,1125,40000000,95720716,neutral,subjective,0.515500188,1,168645410,13509555,22103753,9575722,16790528,8133748,12442899,20441134,18.3769453,9783.696438,1125,3.631111111
7.3,93,90,99165609,Sony Pictures,13-Dec-13,2013,12,28602,4,100,9,40000000,150117807,positive,subjective,0.878350019,1,161028750,110605382,22103753,9575722,8341636,8133748,21745046,20441134,18.82693092,12252.25722,9,11.11111111
6.4,30,35,14885004,Warner Bros. Pictures,25-Dec-13,2013,12,4158249,1486,9189,427,40000000,29807260,neutral,subjective,0.713257074,1,13044245,-10192740,9159624,9575722,29437806,9899276,18199373,12943408,17.21026255,5459.60255,427,21.51990632
7.5,76,60,97665254,Universal Studios,27-Dec-13,2013,12,16346619,12542,36791,3084,40000000,125095601,neutral,subjective,0.520259023,1,141031380,85095601,45096757,9575722,16053762,8133748,27013117,24540500,18.64458881,11184.61448,3084,11.92963684
6.5,14,31,NA,Warner Bros. Pictures,23-May-14,2014,5,9737889,2177,24614,2178,40000000,46294610,negative,subjective,0.968195796,1,49477121,4792464,9159624,9575722,22007079,9899276,18199373,12943408,17.6505361,6804.014256,2178,11.30119376
6.1,33,44,37331031,Universal Pictures,30-May-14,2014,5,1833677,544,6262,474,40000000,43139300,positive,subjective,0.713099182,1,51582976,3139300,10224305,9575722,35830455,8133748,20852222,24540500,17.57994497,6568.051461,474,13.21097046
