Release Date	Movie	Production Budget	Domestic Gross	Worldwide Gross
1995-11-03T00:00:00Z	Fair Game	5.0E7	1.1497497E7	2.6097497E7
2011-02-25T00:00:00Z	Drive Angry	5.0E7	1.0721033E7	4.1042583E7
1997-11-07T00:00:00Z	Mad City	5.0E7	1.0561038E7	1.0561038E7
1995-10-13T00:00:00Z	The Scarlet Letter	5.0E7	1.0359006E7	1.0359006E7
2005-10-14T00:00:00Z	Domino	5.0E7	1.0169202E7	2.2969202E7
1995-10-13T00:00:00Z	Jade	5.0E7	9812870.0	9812870.0
2009-02-27T00:00:00Z	Street Fighter: The Legend of Chun-Li	5.0E7	8742261.0	1.1942261E7
2002-03-29T00:00:00Z	Death to Smoochy	5.0E7	8355815.0	8374062.0
2018-02-16T00:00:00Z	Early Man	5.0E7	8267544.0	3.7249529E7
2009-11-13T00:00:00Z	The Boat That Rocked	5.0E7	8017467.0	3.7472651E7
2004-01-30T00:00:00Z	The Big Bounce	5.0E7	6471394.0	6626115.0
2000-03-03T00:00:00Z	What Planet Are You From?	5.0E7	6291602.0	6291602.0
2015-04-17T00:00:00Z	Child 44	5.0E7	1224330.0	3434330.0
2009-01-23T00:00:00Z	Outlander	5.0E7	166003.0	1250617.0
2013-03-15T00:00:00Z	Upside Down	5.0E7	102118.0	2.6387039E7
2015-10-02T00:00:00Z	Shanghai	5.0E7	46425.0	1.5505922E7
2020-12-31T00:00:00Z	Hannibal the Conqueror	5.0E7	0.0	0.0
2001-11-02T00:00:00Z	The One	4.9E7	4.3905746E7	7.2689126E7
2015-03-06T00:00:00Z	Chappie	4.9E7	3.1569268E7	1.05002056E8
1990-07-11T00:00:00Z	The Adventures of Ford Fairlane	4.9E7	2.0423389E7	2.0423389E7
2012-11-16T00:00:00Z	Anna Karenina	4.9E7	1.2816367E7	7.1004627E7
1989-05-24T00:00:00Z	Indiana Jones and the Last Crusade	4.8E7	1.97171806E8	4.74171806E8
2002-10-18T00:00:00Z	The Ring	4.8E7	1.29094024E8	2.48218486E8
2000-12-27T00:00:00Z	Traffic	4.8E7	1.24107476E8	2.083E8
2002-03-29T00:00:00Z	Panic Room	4.8E7	9.5308367E7	1.96308367E8
2015-01-09T00:00:00Z	Taken 3	4.8E7	8.9256424E7	3.27656424E8
1999-08-06T00:00:00Z	The Thomas Crown Affair	4.8E7	6.9304264E7	1.24304264E8
1999-11-05T00:00:00Z	The Bone Collector	4.8E7	6.648809E7	1.5146309E8
1999-10-01T00:00:00Z	Three Kings	4.8E7	6.0652036E7	1.07752036E8
2010-01-22T00:00:00Z	Tooth Fairy	4.8E7	6.0022256E7	1.12610386E8
2001-08-17T00:00:00Z	Rat Race	4.8E7	5.6607223E7	8.6607223E7
2007-09-07T00:00:00Z	3:10 to Yuma	4.8E7	5.3606916E7	7.1171825E7
2001-08-13T00:00:00Z	K-PAX	4.8E7	5.031514E7	5.031514E7
2001-12-25T00:00:00Z	Kate and Leopold	4.8E7	4.7095453E7	7.0937778E7
2000-10-20T00:00:00Z	Bedazzled	4.8E7	3.7879996E7	9.0376224E7
1998-06-26T00:00:00Z	Out of Sight	4.8E7	3.7562568E7	7.7562568E7
1984-12-14T00:00:00Z	The Cotton Club	4.8E7	2.5928721E7	2.5928721E7
2008-01-25T00:00:00Z	Rambo	4.75E7	4.2754105E7	1.12214531E8
2016-07-13T00:00:00Z	The Infiltrator	4.75E7	1.5436808E7	1.8329653E7
1990-06-15T00:00:00Z	Dick Tracy	4.7E7	1.03738726E8	1.62738726E8
2016-11-11T00:00:00Z	Arrival	4.7E7	1.00546139E8	2.03178872E8
1996-06-14T00:00:00Z	The Cable Guy	4.7E7	6.0240295E7	1.02825796E8
2009-04-22T00:00:00Z	Earth	4.7E7	3.2011576E7	1.16773317E8
2001-10-19T00:00:00Z	Riding in Cars with Boys	4.7E7	2.9781453E7	2.9781453E7
2007-01-05T00:00:00Z	Happily N'Ever After	4.7E7	1.5849032E7	3.7923818E7
2002-11-27T00:00:00Z	Solaris	4.7E7	1.4970038E7	1.4970038E7
2010-06-18T00:00:00Z	Jonah Hex	4.7E7	1.0547117E7	1.1022696E7
1996-02-23T00:00:00Z	Mary Reilly	4.7E7	5707094.0	1.29E7
2016-12-23T00:00:00Z	Silence	4.65E7	7100177.0	1.619333E7
1997-06-20T00:00:00Z	My Best Friend's Wedding	4.6E7	1.26813153E8	2.98923419E8
2001-07-20T00:00:00Z	America's Sweethearts	4.6E7	9.3607673E7	1.60648493E8
1996-11-22T00:00:00Z	Star Trek: First Contact	4.6E7	9.2027888E7	1.5E8
2002-05-24T00:00:00Z	Insomnia	4.6E7	6.7263182E7	1.13622499E8
2013-09-20T00:00:00Z	Prisoners	4.6E7	6.1002302E7	1.13402302E8
1996-07-12T00:00:00Z	Courage Under Fire	4.6E7	5.9003384E7	1.00833145E8
1982-09-17T00:00:00Z	Inchon	4.6E7	4408636.0	4408636.0
1997-03-21T00:00:00Z	Liar Liar	4.5E7	1.81410615E8	3.02710615E8
1998-11-20T00:00:00Z	A Bug's Life	4.5E7	1.62798565E8	3.63095319E8
2012-10-05T00:00:00Z	Taken 2	4.5E7	1.39854287E8	3.77807404E8
1994-05-27T00:00:00Z	The Flintstones	4.5E7	1.30531208E8	3.585E8
2003-10-24T00:00:00Z	Scary Movie 3	4.5E7	1.10000082E8	1.552E8
2000-12-22T00:00:00Z	Miss Congeniality	4.5E7	1.06807667E8	2.13420951E8
2008-07-11T00:00:00Z	Journey to the Center of the Earth	4.5E7	1.0170437E8	2.43180937E8
1993-12-17T00:00:00Z	The Pelican Brief	4.5E7	1.00768056E8	1.87995859E8
2004-08-11T00:00:00Z	The Princess Diaries 2: Royal Engagement	4.5E7	9.5149435E7	1.22071435E8
2007-12-25T00:00:00Z	The Bucket List	4.5E7	9.3466502E7	1.74807445E8
1994-07-20T00:00:00Z	The Client	4.5E7	9.2115211E7	1.17615211E8
2011-11-23T00:00:00Z	The Muppets	4.5E7	8.8625922E7	1.60971922E8
1992-06-05T00:00:00Z	Patriot Games	4.5E7	8.3287363E7	1.781E8
2005-05-13T00:00:00Z	Monster-in-Law	4.5E7	8.2931301E7	1.55931301E8
2001-10-05T00:00:00Z	Training Day	4.5E7	7.6261036E7	1.04505362E8
2016-10-07T00:00:00Z	The Girl on the Train	4.5E7	7.5395035E7	1.7032793E8
1999-12-24T00:00:00Z	Galaxy Quest	4.5E7	7.1423726E7	9.0523726E7
2001-07-04T00:00:00Z	Scary Movie 2	4.5E7	7.127742E7	1.41189101E8
1998-08-21T00:00:00Z	Blade	4.5E7	7.0141876E7	1.31237688E8
2005-01-14T00:00:00Z	Coach Carter	4.5E7	6.7264877E7	7.6665507E7
2010-03-19T00:00:00Z	The Bounty Hunter	4.5E7	6.7061228E7	1.35808837E8
2002-04-12T00:00:00Z	Changing Lanes	4.5E7	6.6790248E7	6.6790248E7
1997-04-11T00:00:00Z	Anaconda	4.5E7	6.5598907E7	1.36998907E8
2006-01-20T00:00:00Z	Underworld: Evolution	4.5E7	6.2318875E7	1.13417762E8
2000-08-04T00:00:00Z	Coyote Ugly	4.5E7	6.0786269E7	1.13916474E8
2003-11-07T00:00:00Z	Love Actually	4.5E7	5.9472278E7	2.47946915E8
1996-08-09T00:00:00Z	Jack	4.5E7	5.8617334E7	5.8617334E7
1994-10-07T00:00:00Z	The Specialist	4.5E7	5.7362581E7	5.7362581E7
2016-12-09T00:00:00Z	Office Christmas Party	4.5E7	5.4767494E7	9.1342494E7
1996-08-16T00:00:00Z	Tin Cup	4.5E7	5.3854588E7	7.5854588E7
2005-11-23T00:00:00Z	Yours, Mine and Ours	4.5E7	5.3359917E7	7.2359917E7
2005-05-13T00:00:00Z	Kicking and Screaming	4.5E7	5.2842724E7	5.5842724E7
2005-04-29T00:00:00Z	The Hitchhiker's Guide to the Galaxy	4.5E7	5.1019112E7	1.02746214E8
2007-09-21T00:00:00Z	Resident Evil: Extinction	4.5E7	5.0648679E7	1.4616292E8
2004-12-25T00:00:00Z	Fat Albert	4.5E7	4.8114556E7	4.8563556E7
2012-07-06T00:00:00Z	Savages	4.5E7	4.73231E7	8.251349E7
1994-09-30T00:00:00Z	The River Wild	4.5E7	4.6815E7	9.4215E7
2014-05-23T00:00:00Z	Blended	4.5E7	4.6290741E7	1.27990741E8
2017-06-16T00:00:00Z	All Eyez on Me	4.5E7	4.4922302E7	5.4876855E7
2006-01-13T00:00:00Z	Last Holiday	4.5E7	3.8399961E7	4.3343247E7
2006-03-03T00:00:00Z	16 Blocks	4.5E7	3.6895141E7	6.5595141E7
1995-07-14T00:00:00Z	The Indian in the Cupboard	4.5E7	3.5627222E7	3.5627222E7
2004-09-10T00:00:00Z	Cellular	4.5E7	3.200362E7	6.1475984E7
2006-07-28T00:00:00Z	The Ant Bully	4.5E7	2.8142535E7	4.9610898E7
2003-07-18T00:00:00Z	Johnny English	4.5E7	2.8013509E7	1.63126676E8
1984-12-14T00:00:00Z	Dune	4.5E7	2.7447471E7	2.7447471E7
2009-07-31T00:00:00Z	Aliens in the Attic	4.5E7	2.5200412E7	5.9551283E7
2007-09-14T00:00:00Z	Across the Universe	4.5E7	2.4343673E7	2.9367143E7
2008-12-26T00:00:00Z	Revolutionary Road	4.5E7	2.295134E7	7.960482E7
2008-08-29T00:00:00Z	Babylon A.D.	4.5E7	2.2532572E7	7.0216497E7
1994-11-04T00:00:00Z	Frankenstein	4.5E7	2.2006296E7	1.12006296E8
1996-10-04T00:00:00Z	The Glimmer Man	4.5E7	2.0404841E7	3.6404841E7
1996-07-17T00:00:00Z	Multiplicity	4.5E7	2.0133326E7	2.0133326E7
2001-01-19T00:00:00Z	The Pledge	4.5E7	1.971993E7	2.9406132E7
2005-12-16T00:00:00Z	The Producers: The Movie Musical	4.5E7	1.9398532E7	3.2952995E7
1996-06-07T00:00:00Z	The Phantom	4.5E7	1.7220599E7	1.7220599E7
2005-07-01T00:00:00Z	Rebound	4.5E7	1.6809014E7	1.7492014E7
2010-02-19T00:00:00Z	The Ghost Writer	4.5E7	1.5541549E7	6.5532491E7
2000-12-22T00:00:00Z	All the Pretty Horses	4.5E7	1.5527125E7	1.8120267E7
2008-09-05T00:00:00Z	Bangkok Dangerous	4.5E7	1.5298133E7	4.6598133E7
1995-12-20T00:00:00Z	Nixon	4.5E7	1.3668249E7	3.4668249E7
2012-09-21T00:00:00Z	Dredd	4.5E7	1.3414714E7	4.1467606E7
2011-10-28T00:00:00Z	The Rum Diary	4.5E7	1.3109815E7	2.1544732E7
1998-01-30T00:00:00Z	Deep Rising	4.5E7	1.1203026E7	1.1203026E7
2011-10-21T00:00:00Z	Johnny English Reborn	4.5E7	8406711.0	1.64640401E8
2008-09-26T00:00:00Z	Miracle at St. Anna	4.5E7	7916887.0	9676497.0
2002-04-05T00:00:00Z	Big Trouble	4.5E7	7262288.0	8488871.0
2006-12-21T00:00:00Z	Man cheng jin dai huang jin jia	4.5E7	6566773.0	7.6904429E7
2007-11-16T00:00:00Z	Love in the Time of Cholera	4.5E7	4617608.0	3.1077418E7
2002-12-25T00:00:00Z	Pinocchio	4.5E7	3681811.0	3.1681811E7
1997-01-31T00:00:00Z	Shadow Conspiracy	4.5E7	2154540.0	2154540.0
2012-12-31T00:00:00Z	Foodfight!	4.5E7	0.0	73706.0
2012-10-12T00:00:00Z	Argo	4.45E7	1.36025503E8	2.27140757E8
1993-08-06T00:00:00Z	The Fugitive	4.4E7	1.8387576E8	3.53715317E8
1985-05-22T00:00:00Z	Rambo: First Blood Part II	4.4E7	1.50415432E8	3.004E8
1996-10-18T00:00:00Z	Sleepers	4.4E7	5.3300852E7	1.65600852E8
2010-07-30T00:00:00Z	Charlie St. Cloud	4.4E7	3.1206263E7	4.8478084E7
1996-02-02T00:00:00Z	The Juror	4.4E7	2.2730924E7	2.2730924E7
2014-02-06T00:00:00Z	The Interview	4.4E7	6105175.0	1.2342632E7
1980-11-19T00:00:00Z	Heaven's Gate	4.4E7	3484331.0	3484523.0
2013-06-28T00:00:00Z	The Heat	4.3E7	1.59581587E8	2.29727774E8
2000-12-19T00:00:00Z	Finding Forrester	4.3E7	5.1768623E7	8.0013623E7
2000-04-14T00:00:00Z	28 Days	4.3E7	3.7035515E7	6.2063972E7
2005-05-13T00:00:00Z	Danny the Dog	4.3E7	2.4537621E7	4.9037621E7
2002-04-12T00:00:00Z	The Sweetest Thing	4.3E7	2.4430272E7	6.3078756E7
2017-01-06T00:00:00Z	A Monster Calls	4.3E7	3740823.0	4.6422066E7
2011-01-28T00:00:00Z	The Mechanic	4.25E7	2.9121498E7	7.6347393E7
1993-06-30T00:00:00Z	The Firm	4.2E7	1.58340892E8	2.70340892E8
2012-03-16T00:00:00Z	21 Jump Street	4.2E7	1.38447667E8	2.02812429E8
1999-05-28T00:00:00Z	Notting Hill	4.2E7	1.16089678E8	3.63728226E8
2000-06-21T00:00:00Z	Chicken Run	4.2E7	1.06793915E8	2.27793915E8
2004-01-16T00:00:00Z	Along Came Polly	4.2E7	8.8073507E7	1.7304441E8
1992-07-01T00:00:00Z	Boomerang	4.2E7	7.0052444E7	1.31052444E8
2009-07-10T00:00:00Z	Brüno	4.2E7	6.005453E7	1.38708527E8
1963-06-12T00:00:00Z	Cleopatra	4.2E7	5.7E7	7.1E7
2017-05-12T00:00:00Z	Snatched	4.2E7	4.5852178E7	5.7852177E7
2012-10-12T00:00:00Z	Here Comes the Boom	4.2E7	4.5290318E7	7.3239258E7
2002-04-05T00:00:00Z	High Crimes	4.2E7	4.1543207E7	6.37811E7
1996-11-15T00:00:00Z	The Mirror Has Two Faces	4.2E7	4.1267469E7	4.1267469E7
2011-03-11T00:00:00Z	Red Riding Hood	4.2E7	3.7662162E7	9.1678442E7
2002-01-25T00:00:00Z	The Mothman Prophecies	4.2E7	3.5228696E7	5.6438555E7
1989-07-14T00:00:00Z	Licence to Kill	4.2E7	3.4667015E7	1.56167015E8
2012-01-27T00:00:00Z	One for the Money	4.2E7	2.6414527E7	3.6197221E7
2001-03-09T00:00:00Z	15 Minutes	4.2E7	2.4375436E7	5.6331864E7
2005-09-16T00:00:00Z	Lord of War	4.2E7	2.4149632E7	6.0437727E7
1993-05-28T00:00:00Z	Super Mario Bros.	4.2E7	2.0844907E7	2.0844907E7
1992-10-02T00:00:00Z	Hero	4.2E7	1.9487173E7	6.6787173E7
2012-01-27T00:00:00Z	Man on a Ledge	4.2E7	1.862E7	4.5688337E7
2010-12-03T00:00:00Z	The Warrior's Way	4.2E7	5666340.0	8514325.0
1997-04-18T00:00:00Z	McHale's Navy	4.2E7	4408420.0	4408420.0
2010-05-28T00:00:00Z	Micmacs	4.2E7	1259693.0	1.1756922E7
2006-12-31T00:00:00Z	Les Bronzés 3: amis pour la vie	4.2E7	0.0	8.3833602E7
2015-12-31T00:00:00Z	Pourquoi j'ai pas mangé mon père	4.2E7	0.0	182156.0
2002-11-08T00:00:00Z	8 Mile	4.1E7	1.16724075E8	2.45768384E8
2001-05-11T00:00:00Z	A Knight’s Tale	4.1E7	5.6083966E7	1.00622586E8
2003-08-22T00:00:00Z	The Medallion	4.1E7	2.2108977E7	2.2108977E7
2011-10-14T00:00:00Z	The Big Year	4.1E7	7204138.0	7684524.0
1999-08-06T00:00:00Z	The Sixth Sense	4.0E7	2.93506292E8	6.72806292E8
2005-07-15T00:00:00Z	Wedding Crashers	4.0E7	2.09218368E8	2.83218368E8
2010-06-11T00:00:00Z	The Karate Kid	4.0E7	1.76591618E8	3.51774938E8
2015-02-13T00:00:00Z	Fifty Shades of Grey	4.0E7	1.6616723E8	5.70998101E8
2009-06-19T00:00:00Z	The Proposal	4.0E7	1.63958031E8	3.14709717E8
2013-12-13T00:00:00Z	American Hustle	4.0E7	1.50117807E8	2.57878294E8
2003-12-25T00:00:00Z	Cheaper by the Dozen	4.0E7	1.38614544E8	1.90212113E8
2014-07-25T00:00:00Z	Lucy	4.0E7	1.2657396E8	4.57507776E8
2013-12-25T00:00:00Z	Lone Survivor	4.0E7	1.25095601E8	1.49804632E8
1989-11-22T00:00:00Z	Back to the Future Part II	4.0E7	1.18450002E8	3.32E8
1999-09-24T00:00:00Z	Double Jeopardy	4.0E7	1.16735231E8	1.77835231E8
2003-07-25T00:00:00Z	Spy Kids 3-D: Game Over	4.0E7	1.11760631E8	1.67851995E8
1996-07-24T00:00:00Z	A Time to Kill	4.0E7	1.08766007E8	1.52266007E8
1992-07-01T00:00:00Z	A League of Their Own	4.0E7	1.07533925E8	1.32440066E8
2016-06-10T00:00:00Z	The Conjuring 2: The Enfield Poltergeist	4.0E7	1.02470008E8	3.11270008E8
2010-10-01T00:00:00Z	The Social Network	4.0E7	9.6962694E7	2.24922135E8
2013-04-12T00:00:00Z	42.0	4.0E7	9.5020213E7	9.7470701E7
2009-08-07T00:00:00Z	Julie & Julia	4.0E7	9.4125426E7	1.26646119E8
2009-02-06T00:00:00Z	He's Just Not That Into You	4.0E7	9.3953653E7	1.81053657E8
2017-02-10T00:00:00Z	John Wick: Chapter Two	4.0E7	9.2029184E7	1.71529184E8
2016-01-15T00:00:00Z	Ride Along 2	4.0E7	9.0862685E7	1.24827316E8
2006-04-14T00:00:00Z	Scary Movie 4	4.0E7	9.071062E7	1.7871062E8
2015-03-27T00:00:00Z	Get Hard	4.0E7	9.0411453E7	1.06511453E8
2000-02-04T00:00:00Z	Scream 3	4.0E7	8.9138076E7	1.61838076E8
1990-05-24T00:00:00Z	Back to the Future Part III	4.0E7	8.8055283E7	2.44088654E8
2016-10-14T00:00:00Z	The Accountant	4.0E7	8.6260045E7	1.53060045E8
2014-11-14T00:00:00Z	Dumb and Dumber To	4.0E7	8.620801E7	1.56553592E8
2014-04-25T00:00:00Z	The Other Woman	4.0E7	8.3911193E7	1.95111193E8
1992-11-13T00:00:00Z	Bram Stoker's Dracula	4.0E7	8.252279E7	2.15862692E8
2006-02-17T00:00:00Z	Eight Below	4.0E7	8.1612565E7	1.20455994E8
1999-12-24T00:00:00Z	The Talented Mr. Ripley	4.0E7	8.1292135E7	1.28792135E8
2015-09-25T00:00:00Z	The Intern	4.0E7	7.5764672E7	1.97232734E8
1992-09-25T00:00:00Z	The Last of the Mohicans	4.0E7	7.5505856E7	7.5505856E7
2004-10-29T00:00:00Z	Ray	4.0E7	7.5305995E7	1.24823094E8
2005-04-01T00:00:00Z	Sin City	4.0E7	7.410382E7	1.58527918E8
2015-10-16T00:00:00Z	Bridge of Spies	4.0E7	7.2313754E7	1.62610473E8
2008-02-22T00:00:00Z	Vantage Point	4.0E7	7.2266306E7	1.50886329E8
2009-03-20T00:00:00Z	I Love You, Man	4.0E7	7.201301E7	9.2302502E7
2001-11-09T00:00:00Z	Shallow Hal	4.0E7	7.0836296E7	7.0836296E7
1991-12-20T00:00:00Z	JFK	4.0E7	7.0405498E7	2.054E8
2006-01-27T00:00:00Z	Big Momma's House 2	4.0E7	7.0165972E7	1.37047376E8
2016-11-04T00:00:00Z	Hacksaw Ridge	4.0E7	6.7209615E7	1.58701644E8
2001-03-02T00:00:00Z	The Mexican	4.0E7	6.6808615E7	1.4523825E8
2009-08-28T00:00:00Z	The Final Destination	4.0E7	6.64777E7	1.87384627E8
2009-04-17T00:00:00Z	17 Again	4.0E7	6.4167069E7	1.39474906E8
2011-02-18T00:00:00Z	Unknown	4.0E7	6.3686397E7	1.36123083E8
2010-06-04T00:00:00Z	Get Him to the Greek	4.0E7	6.1153526E7	9.1455875E7
2003-11-21T00:00:00Z	Gothika	4.0E7	5.9588068E7	1.41484812E8
2001-11-30T00:00:00Z	Behind Enemy Lines	4.0E7	5.8855732E7	5.8855732E7
2011-03-18T00:00:00Z	The Lincoln Lawyer	4.0E7	5.80092E7	8.7145086E7
2004-10-15T00:00:00Z	Shall We Dance?	4.0E7	5.7887882E7	1.18097882E8
2006-08-25T00:00:00Z	Invincible	4.0E7	5.7806952E7	5.8501127E7
2013-02-15T00:00:00Z	Escape From Planet Earth	4.0E7	5.7012977E7	7.415661E7
1998-07-10T00:00:00Z	Small Soldiers	4.0E7	5.5143823E7	7.1743823E7
1997-07-31T00:00:00Z	Spawn	4.0E7	5.4979992E7	8.7949859E7
2014-11-26T00:00:00Z	Horrible Bosses 2	4.0E7	5.4445357E7	1.05945357E8
2002-01-25T00:00:00Z	The Count of Monte Cristo	4.0E7	5.4228104E7	7.538909E7
2006-10-20T00:00:00Z	The Prestige	4.0E7	5.3089891E7	1.04407366E8
2006-06-16T00:00:00Z	The Lake House	4.0E7	5.2330111E7	1.14830111E8
2010-07-09T00:00:00Z	Predators	4.0E7	5.2000688E7	1.27234389E8
2012-08-15T00:00:00Z	The Odd Life of Timothy Green	4.0E7	5.185345E7	5.5249159E7
1987-07-31T00:00:00Z	The Living Daylights	4.0E7	5.1185E7	1.912E8
2006-12-08T00:00:00Z	Apocalypto	4.0E7	5.0866635E7	1.21032272E8
2007-02-14T00:00:00Z	Music and Lyrics	4.0E7	5.0572589E7	1.46196885E8
1986-06-18T00:00:00Z	Legal Eagles	4.0E7	4.9851591E7	4.9851591E7
2004-03-12T00:00:00Z	Secret Window	4.0E7	4.7958031E7	9.2111551E7
2005-08-12T00:00:00Z	The Skeleton Key	4.0E7	4.7907715E7	9.2256918E7
2014-06-20T00:00:00Z	Jersey Boys	4.0E7	4.7047013E7	6.5282732E7
2008-05-02T00:00:00Z	Made of Honor	4.0E7	4.6012734E7	1.06548738E8
1997-11-21T00:00:00Z	The Rainmaker	4.0E7	4.5916769E7	4.5916769E7
1992-02-07T00:00:00Z	Medicine Man	4.0E7	4.494824E7	4.494824E7
1997-12-12T00:00:00Z	Amistad	4.0E7	4.4212592E7	5.8250151E7
2014-05-30T00:00:00Z	A Million Ways to Die in The West	4.0E7	4.2720965E7	8.6778557E7
2011-08-12T00:00:00Z	Final Destination 5	4.0E7	4.2587643E7	1.55011165E8
2005-04-08T00:00:00Z	Fever Pitch	4.0E7	4.2071069E7	5.0071069E7
2007-12-25T00:00:00Z	Aliens vs. Predator - Requiem	4.0E7	4.1797066E7	1.28884494E8
2007-12-25T00:00:00Z	The Water Horse: Legend of the Deep	4.0E7	4.0412817E7	1.03429755E8
2014-07-18T00:00:00Z	Sex Tape	4.0E7	3.8543473E7	1.26069509E8
2011-04-15T00:00:00Z	Scream 4	4.0E7	3.8180928E7	9.598959E7
1994-12-21T00:00:00Z	Ri¢hie Ri¢h	4.0E7	3.8087756E7	3.8087756E7
2000-08-11T00:00:00Z	Autumn in New York	4.0E7	3.7752931E7	9.0717684E7
2011-03-18T00:00:00Z	Paul	4.0E7	3.7412945E7	1.01162106E8
2012-12-19T00:00:00Z	The Guilt Trip	4.0E7	3.7134215E7	4.1294674E7
2011-08-26T00:00:00Z	Colombiana	4.0E7	3.6665854E7	7.2295262E7
1999-02-26T00:00:00Z	8MM	4.0E7	3.6443442E7	9.6398826E7
2000-02-18T00:00:00Z	Hanging Up	4.0E7	3.6037909E7	5.1867723E7
1991-03-01T00:00:00Z	The Doors	4.0E7	3.4416893E7	3.4416893E7
1999-08-20T00:00:00Z	Mickey Blue Eyes	4.0E7	3.3864342E7	5.3864342E7
2000-10-20T00:00:00Z	Pay it Forward	4.0E7	3.3508922E7	5.5696705E7
2011-04-08T00:00:00Z	Arthur	4.0E7	3.3035397E7	4.7787943E7
2008-03-21T00:00:00Z	Drillbit Taylor	4.0E7	3.2862104E7	4.9686263E7
2016-12-21T00:00:00Z	Patriots Day	4.0E7	3.1886361E7	5.2461361E7
2011-12-25T00:00:00Z	Extremely Loud and Incredibly Close	4.0E7	3.1847881E7	5.5247881E7
1994-07-01T00:00:00Z	The Shadow	4.0E7	3.18356E7	3.18356E7
2010-11-10T00:00:00Z	Morning Glory	4.0E7	3.1011732E7	5.979507E7
2005-11-09T00:00:00Z	Get Rich or Die Tryin'	4.0E7	3.098185E7	4.6666955E7
2000-08-25T00:00:00Z	The Art of War	4.0E7	3.0199105E7	3.0199105E7
2013-12-25T00:00:00Z	Grudge Match	4.0E7	2.980726E7	6.980726E7
2000-08-11T00:00:00Z	Bless the Child	4.0E7	2.9374178E7	4.0435694E7
2005-11-23T00:00:00Z	Rent	4.0E7	2.9077547E7	3.167062E7
1999-04-02T00:00:00Z	The Out-of-Towners	4.0E7	2.854412E7	2.854412E7
2017-08-11T00:00:00Z	The Nut Job 2: Nutty by Nature	4.0E7	2.8370522E7	5.7975035E7
1996-08-23T00:00:00Z	The Island of Dr. Moreau	4.0E7	2.7682712E7	2.7682712E7
2001-09-07T00:00:00Z	The Musketeer	4.0E7	2.7053815E7	2.7053815E7
2017-01-27T00:00:00Z	Resident Evil: The Final Chapter	4.0E7	2.6844692E7	3.07353906E8
2008-02-29T00:00:00Z	The Other Boleyn Girl	4.0E7	2.6814957E7	7.826997E7
2017-06-30T00:00:00Z	The House	4.0E7	2.5584504E7	3.1192743E7
2001-02-16T00:00:00Z	Sweet November	4.0E7	2.5288103E7	6.5754228E7
2007-04-05T00:00:00Z	The Reaping	4.0E7	2.5126214E7	6.2226214E7
2011-01-07T00:00:00Z	Season of the Witch	4.0E7	2.4827228E7	9.11266E7
1994-06-03T00:00:00Z	Renaissance Man	4.0E7	2.4172899E7	2.4172899E7
1998-05-15T00:00:00Z	Quest for Camelot	4.0E7	2.27725E7	3.81725E7
2002-09-06T00:00:00Z	City by the Sea	4.0E7	2.2433915E7	2.2433915E7
1999-01-15T00:00:00Z	At First Sight	4.0E7	2.2365133E7	2.2365133E7
2004-01-16T00:00:00Z	Torque	4.0E7	2.1176322E7	4.6176322E7
2009-11-13T00:00:00Z	Fantastic Mr. Fox	4.0E7	2.1002919E7	4.7085064E7
1995-09-22T00:00:00Z	Showgirls	4.0E7	2.0350754E7	3.7750754E7
1996-02-16T00:00:00Z	City Hall	4.0E7	2.0278055E7	2.0278055E7
2012-02-03T00:00:00Z	Big Miracle	4.0E7	2.01573E7	2.526868E7
2012-12-21T00:00:00Z	The Impossible	4.0E7	1.9019882E7	1.69590606E8
2012-03-09T00:00:00Z	A Thousand Words	4.0E7	1.8450127E7	2.0790486E7
2006-10-20T00:00:00Z	Marie Antoinette	4.0E7	1.5962471E7	6.0862471E7
2000-10-06T00:00:00Z	Get Carter	4.0E7	1.4967182E7	1.9417182E7
1995-04-21T00:00:00Z	Kiss of Death	4.0E7	1.4942422E7	1.4942422E7
2002-04-26T00:00:00Z	Life, or Something Like It	4.0E7	1.4448589E7	1.4448589E7
1987-05-15T00:00:00Z	Ishtar	4.0E7	1.4375181E7	1.4375181E7
1992-02-28T00:00:00Z	Memoirs of an Invisible Man	4.0E7	1.4358033E7	1.4358033E7
2009-10-23T00:00:00Z	Amelia	4.0E7	1.4279575E7	1.9756077E7
2009-10-23T00:00:00Z	Cirque du Freak: The Vampire's Assistant	4.0E7	1.4046595E7	3.9753957E7
2004-05-07T00:00:00Z	New York Minute	4.0E7	1.4018364E7	2.1215882E7
1999-03-12T00:00:00Z	The Deep End of the Ocean	4.0E7	1.3508635E7	1.3508635E7
2004-11-05T00:00:00Z	Alfie	4.0E7	1.3395939E7	3.5195939E7
2002-08-30T00:00:00Z	FearDotCom	4.0E7	1.3208023E7	1.3208023E7
2008-11-07T00:00:00Z	Soul Men	4.0E7	1.2082391E7	1.2345883E7
2015-03-20T00:00:00Z	The Gunman	4.0E7	1.0664749E7	1.3644292E7
1999-08-20T00:00:00Z	Universal Soldier II: The Return	4.0E7	1.0447421E7	1.0717421E7
2009-09-25T00:00:00Z	Pandorum	4.0E7	1.0330853E7	1.7033431E7
2003-09-26T00:00:00Z	Duplex	4.0E7	9652000.0	1.0070651E7
2013-08-16T00:00:00Z	Paranoia	4.0E7	7388654.0	1.6340767E7
1980-08-01T00:00:00Z	Raise the Titanic	4.0E7	7000000.0	7000000.0
